ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCDPCPO23N000003191,장소,공원,14214272,아우라지공원,,,50705,지역근린공원,4165025021107300002,경기도,포천시,소흘읍,송우리,730-2,4165025021,4165025000,,,,127.1390985,37.82438386,다사682805,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003192,장소,공원,14214686,향교어린이공원,,,50706,어린이놀이터,4148010100110270000,경기도,파주시,금촌동,,1027,4148010100,4148052000,,,,126.7751954,37.74884718,다사361723,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003193,장소,공원,14215079,싸이클테마공원,,,50705,지역근린공원,4182025025103660001,경기도,가평군,가평읍,상색리,366-1,4182025025,4182025000,,,,127.4696379,37.7897557,다사973766,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003194,장소,공원,14215116,호명호수공원,,,50705,지역근린공원,4182032522203960006,경기도,가평군,청평면,호명리,산396-6,4182032525,4182032500,418203216021,상지로,370,127.4746382,37.7469048,다사977719,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003195,장소,공원,14215198,2호공원,,,50706,어린이놀이터,4119011800103140000,경기도,부천시,여월동,,314,4119011800,4119080000,,,,126.8025005,37.51034661,다사383459,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003196,장소,공원,14215239,삼일운동기념공원,,,50705,지역근린공원,4773039036200040000,경상북도,의성군,비안면,서부리,산4,4773039036,4773039000,,,,128.4935491,36.32657039,라바891148,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003197,장소,공원,14215287,박건호공원,,,50705,지역근린공원,5113011500117610001,강원특별자치도,원주시,무실동,,1761-1,5113011500,5113066000,511303219018,로아노크로,96-1,127.9212239,37.33750353,라사373265,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003198,장소,공원,14215303,65호근린공원,,,50705,지역근린공원,3011010500105580000,대전광역시,동구,가오동,,558,3011010500,3011053000,,,,127.458565,36.30604236,다바962120,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003199,장소,공원,14215314,66호근린공원,,,50705,지역근린공원,3011013900101320000,대전광역시,동구,대성동,,132,3011013900,3011074000,301103164008,동구청로,56,127.4595567,36.30354181,다바963118,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003200,장소,공원,14215329,6호근린공원,,,50705,지역근린공원,4119011900104040000,경기도,부천시,작동,,404,4119011900,4119080000,,,,126.8083084,37.50965229,다사388458,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003201,장소,공원,14215358,7호근린공원,,,50705,지역근린공원,4711125621114290000,경상북도,포항시 남구,오천읍,원리,1429,4711125621,4711125600,471114709041,냉천로252번길,4,129.4086391,35.9728526,마마720768,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003202,장소,공원,14215395,가좌공원,,,50705,지역근린공원,2826011200103390000,인천광역시,서구,가좌동,,339,2826011200,2826061000,282603156019,고래울로,10,126.6840721,37.48781261,다사278434,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003203,장소,공원,14215430,가중나무어린이공원,,,50706,어린이놀이터,1121510700100320001,서울특별시,광진구,화양동,,32-1,1121510700,1121571000,112154112200,동일로28길,16,127.0678705,37.54641356,다사618497,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003204,장소,공원,14215511,간월호쉼터공원,,,50705,지역근린공원,4421032033102650008,충청남도,서산시,부석면,창리,265-8,4421032033,4421032000,,,,126.3771939,36.62277637,나바996477,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003205,장소,공원,14216020,중동근린공원,,,50705,지역근린공원,4623010600116730000,전라남도,광양시,중동,,1673,4623010600,4623053000,462303285005,광장로,37,127.6921215,34.93510068,라라175600,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003206,장소,공원,14216701,봄볕공원,,,50705,지역근린공원,4113510800105320000,경기도,성남시 분당구,판교동,,532,4113510800,4113565000,,,,127.0973651,37.39833142,다사643333,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003207,장소,공원,14224976,갈미중앙공원,,,50705,지역근린공원,4143010700107810000,경기도,의왕시,내손동,,781,4143010700,4143054000,414303201005,갈미로,45,126.9735826,37.3769457,다사533310,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003208,장소,공원,14225057,강나루어린이공원,,,50706,어린이놀이터,2914013300107290000,광주광역시,서구,동천동,,729,2914013300,2914084000,,,,126.8731371,35.16959578,다라429862,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003209,장소,공원,14225092,강변공원,,,50705,지역근린공원,3114010600114630001,울산광역시,남구,삼산동,,1463-1,3114010600,3114057000,311404310671,왕생로144번길,36,129.3322169,35.54620164,마마660293,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003210,장소,공원,14225222,개미공원,,,50705,지역근린공원,4825012800105820002,경상남도,김해시,삼문동,,582-2,4825012800,4825062000,,,,128.8064541,35.19160084,마라189892,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003211,장소,공원,14225235,개미산공원,,,50705,지역근린공원,2717010300106940007,대구광역시,서구,평리동,,694-7,2717010300,2717064000,,,,128.5569969,35.87729263,라마954650,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003212,장소,공원,14225246,거꾸로소공원,,,50705,지역근린공원,1141011900103380021,서울특별시,서대문구,북가좌동,,338-21,1141011900,1141072000,114104136359,증가로32길,42,126.9132605,37.58523794,다사481541,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003213,장소,공원,14225248,거류체육공원,,,50705,지역근린공원,4882043022108880000,경상남도,고성군,거류면,신용리,888,4882043022,4882043000,488203019022,안정로,1268-36,128.4063986,34.98333127,라라827657,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003214,장소,공원,14225255,거북이어린이공원,,,50705,지역근린공원,4111113400102290001,경기도,수원시 장안구,영화동,,229-1,4111113400,4111158000,,,,127.0148869,37.29308611,다사570216,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003215,장소,공원,14225258,거성공원,,,50705,지역근린공원,2726011200112110002,대구광역시,수성구,지산동,,1211-2,2726011200,2726065200,,,,128.6356574,35.81972374,마마025587,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003216,장소,공원,14225265,구평건강공원,,,50705,지역근린공원,4719012200109870000,경상북도,구미시,인의동,,987,4719012200,4719067000,,,,128.4331617,36.09787284,라마840893,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003217,장소,공원,14225267,건강마당근린공원,,,50705,지역근린공원,4146310500106040000,경기도,용인시 기흥구,보라동,,604,4146310500,4146353500,414634412271,한보라1로21번길,20,127.1117915,37.2525536,다사655171,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003218,장소,공원,14225268,건산어린이공원,,,50706,어린이놀이터,4511310200103390006,전라북도,전주시 덕진구,진북동,,339-6,4511310200,4511352500,451134601023,건산1길,21-3,127.1425351,35.83182077,다마677595,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003219,장소,공원,14225275,검바위공원,,,50705,지역근린공원,2826010300106190005,인천광역시,서구,검암동,,619-5,2826010300,2826051500,,,,126.6755265,37.56266713,다사271517,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003220,장소,공원,14225284,체육공원,,,50705,지역근린공원,4873025022113130092,경상남도,함안군,가야읍,검암리,1313-92,4873025022,4873025000,487304820491,중검길,73-3,128.4210466,35.27386613,라라837979,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003221,장소,공원,14225292,격동공원,,,50705,지역근린공원,3114010200102580003,울산광역시,남구,옥동,,258-3,3114010200,3114060000,,,,129.2891942,35.53379278,마마622278,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003222,장소,공원,14225295,견우공원,,,50705,지역근린공원,2635010700113110000,부산광역시,해운대구,좌동,,1311,2635010700,2635055100,263502006010,해운대로,841,129.1800141,35.17167584,마라529875,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003223,장소,공원,14225304,경구공원,,,50705,지역근린공원,4719010400103660001,경상북도,구미시,봉곡동,,366-1,4719010400,4719056500,,,,128.3091326,36.14800733,라마727948,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003224,장소,공원,14225307,경안근린공원,,,50705,지역근린공원,4161010100101680001,경기도,광주시,경안동,,168-1,4161010100,4161051000,416104433022,경안로98번길,30,127.2523346,37.40823259,다사780343,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003225,장소,공원,14225310,경인가로공원,,,50705,지역근린공원,4119010700103940001,경기도,부천시,역곡동,,394-1,4119010700,4119060600,,,,126.8020346,37.48230079,다사382427,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003226,장소,공원,14225319,경희궁공원,,,50705,지역근린공원,1111012100100010126,서울특별시,종로구,신문로2가,,1-126,1111012100,1111053000,111103005004,새문안로,45,126.9690792,37.57054673,다사531524,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003227,장소,공원,14225322,계골산공원,,,50705,지역근린공원,2729010700116830000,대구광역시,달서구,신당동,,1683,2729010700,2729058500,,,,128.4992818,35.86086139,라마902631,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003228,장소,공원,14225326,계남근린공원,,,50705,지역근린공원,1147010100105210000,서울특별시,양천구,신정동,,521,1147010100,1147064000,114704142366,신정로13가길,36,126.8457195,37.51375837,다사421462,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003229,장소,공원,14225330,계림어린이공원,,,50706,어린이놀이터,3017010400100180016,대전광역시,서구,정림동,,18-16,3017010400,3017053500,301704298094,계백로1300번길,43,127.3679843,36.30617698,다바881121,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003230,장소,공원,14225333,계명공원,,,50705,지역근린공원,2826010600107350002,인천광역시,서구,연희동,,735-2,2826010600,2826053000,282604268813,연희로46번길,6,126.6721388,37.55001366,다사268503,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003231,장소,공원,14225338,고동바위공원,,,50705,지역근린공원,2653010200113590000,부산광역시,사상구,모라동,,1359,2653010200,2653059100,265304217185,백양대로907번다길,6,128.9903523,35.18850489,마라356891,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003232,장소,공원,14225342,고론체육공원,,,50705,지역근린공원,4183037027106100006,경기도,양평군,청운면,신론리,610-6,4183037027,4183037000,,,,127.7760112,37.56218103,라사243514,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003233,장소,공원,14225343,어린이공원,,,50706,어린이놀이터,1174010100103120030,서울특별시,강동구,명일동,,312-30,1174010100,1174053000,,,,127.1433678,37.552501,다사684504,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003234,장소,공원,14225344,고산공원,,,50705,지역근린공원,2726011400101370005,대구광역시,수성구,시지동,,137-5,2726011400,2726068000,,,,128.6948375,35.84444426,마마079615,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003235,장소,공원,14225347,고성조각공원,,,50705,지역근린공원,4882025027103870000,경상남도,고성군,고성읍,교사리,387,4882025027,4882025000,,,,128.3103724,34.97809672,라라739650,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003236,장소,공원,14225353,고암근린공원,,,50705,지역근린공원,4480025030110400000,충청남도,홍성군,홍성읍,고암리,1040,4480025030,4480025000,,,,126.6765196,36.60026979,다바263450,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003237,장소,공원,14225356,고암제1어린이공원,,,50705,지역근린공원,4315011500111680007,충청북도,제천시,고암동,,1168-7,4315011500,4315051800,,,,128.2156658,37.15921511,라사635069,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003238,장소,공원,14225358,고인돌공원,,,50705,지역근린공원,4580040023101790000,전라북도,부안군,하서면,석상리,179,4580040023,4580040000,,,,126.65936,35.71199472,다마239465,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003239,장소,공원,14225360,고촌근린공원,,,50705,지역근린공원,4157025324112500000,경기도,김포시,고촌읍,신곡리,1250,4157025324,4157025300,415703209073,수기로,43,126.7666819,37.59821538,다사352556,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003240,장소,공원,14225364,근린공원,,,50705,지역근린공원,4719011300102560017,경상북도,구미시,공단동,,256-17,4719011300,4719070000,471902308002,산호대로,243,128.3847606,36.10547041,라마796901,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003241,장소,공원,14225368,공룡어린이공원,,,50706,어린이놀이터,4812112500101170001,경상남도,창원시 의창구,사림동,,117-1,4812112500,4812154000,,,,128.6809679,35.24708944,마라074952,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003242,장소,공원,14225376,삼호34근린공원,,,50705,지역근린공원,4833011400108860001,경상남도,양산시,삼호동,,886-1,4833011400,4833054000,483303338095,삼호로,105,129.1747675,35.40958871,마마520139,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003243,장소,공원,14225378,삼호7어린이공원,,,50706,어린이놀이터,4833011400104780001,경상남도,양산시,삼호동,,478-1,4833011400,4833054000,,,,129.1754714,35.41332139,마마521143,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003244,장소,공원,14225379,주남어린이공원,,,50706,어린이놀이터,4833011600100530003,경상남도,양산시,주남동,,53-3,4833011600,4833055000,,,,129.1655989,35.41582402,마마512146,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003245,장소,공원,14225380,명곡어린이공원,,,50705,지역근린공원,4833011400109910003,경상남도,양산시,삼호동,,991-3,4833011400,4833054000,,,,129.1691236,35.41052532,마마515140,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003246,장소,공원,14225382,삼호5어린이공원,,,50706,어린이놀이터,4833011400101090001,경상남도,양산시,삼호동,,109-1,4833011400,4833054000,,,,129.1766808,35.41689766,마마522147,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003247,장소,공원,14225384,공작어린이공원,,,50706,어린이놀이터,1135010400101660003,서울특별시,노원구,하계동,,166-3,1135010400,1135061100,113504130031,공릉로58나길,14-19,127.0741627,37.63650768,다사624597,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003248,장소,공원,14225389,과정공원,,,50705,지역근린공원,2650010100104170001,부산광역시,수영구,망미동,,417-1,2650010100,2650075000,,,,129.1085359,35.17469026,마라464877,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003249,장소,공원,14225401,성서아울렛공원,,,50705,지역근린공원,2729010500100130011,대구광역시,달서구,호림동,,13-11,2729010500,2729058500,,,,128.4888824,35.8366189,라마893604,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003250,장소,공원,14225402,관계지공원,,,50705,지역근린공원,2726011300113670000,대구광역시,수성구,범물동,,1367,2726011300,2726066200,272604238231,범안로4길,28-14,128.639821,35.81449168,마마029581,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003251,장소,공원,14225407,관동공원,,,50705,지역근린공원,4719010400104250006,경상북도,구미시,봉곡동,,425-6,4719010400,4719056500,471904724318,봉곡로10길,9-8,128.3117895,36.14661882,라마730947,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003252,장소,공원,14225412,관동공원,,,50705,지역근린공원,1138010300102700011,서울특별시,은평구,불광동,,270-11,1138010300,1138052000,,,,126.9297578,37.61366314,다사496572,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003253,장소,공원,14225413,관말공원,,,50705,지역근린공원,4377036024105430006,충청북도,음성군,생극면,관성리,543-6,4377036024,4377036000,,,,127.566968,37.03856697,라바059933,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003254,장소,공원,14225415,관말공원,,,50705,지역근린공원,5173032021102740001,강원특별자치도,횡성군,안흥면,안흥리,274-1,5173032021,5173032000,,,,128.1573242,37.41452384,라사581352,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003255,장소,공원,14225418,관선어린이공원,,,50706,어린이놀이터,2817710700103830007,인천광역시,미추홀구,문학동,,383-7,2817710700,2817771000,,,,126.6874814,37.43790636,다사281379,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
KCDPCPO23N000003256,장소,공원,14225426,관악산샘말공원,,,50705,지역근린공원,1162010200200630001,서울특별시,관악구,신림동,,산63-1,1162010200,1162073500,116204160313,대학20길,9,126.9384011,37.46484493,다사503407,20231220,KT,KC_498_DMSTC_MCST_PBL_CT_PARK,20231220
